"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031301","GO:0031301","integral component of organelle membrane","155/4843","349/23436",7.51570048756181e-24,2.06264224491974e-22,8.61448710855038e-23,"14395/12317/12725/53420/66366/14421/20907/69683/215999/19280/53600/21766/213819/12915/16784/52469/59040/319740/58246/66437/14950/11975/14232/233066/53331/68585/22433/19027/22318/14057/107767/67630/50527/69019/75965/16432/59049/66270/66736/67819/20524/20972/69029/20788/14731/74102/28185/55951/20983/21356/66237/65113/105853/69597/68090/19719/20250/23943/54399/214952/14545/70397/72160/20980/58244/70456/226641/53330/13481/14828/14827/67231/228960/66841/229706/18632/24060/246179/14664/100226/668173/67830/22784/71883/74585/72144/66087/67456/110891/140919/18550/54208/67800/20866/20977/22232/21855/67391/16783/67887/106529/23802/83603/68801/67843/22021/18554/20979/66343/11980/67878/22348/232023/64051/329777/223455/65945/19302/56807/223697/231070/66460/231225/66048/320311/268706/228859/71703/103172/433771/75209/20955/76614/64176/73024/72003/12010/236792/14042/18674/60510/21854/229521/72961/107197/14705/14964/227697/109815/230866/12176/68316/66191/66272/67952",155
"GO:0030659","GO:0030659","cytoplasmic vesicle membrane","141/4843","306/23436",1.08400901757296e-23,2.8687524357913e-22,1.19811522994906e-22,"21823/14395/19344/13002/13855/12313/68137/11772/20527/109552/12725/11769/52551/53420/20974/20907/12048/28240/20965/67826/19280/109711/16784/66884/20692/19345/11975/12315/19341/53331/18197/66397/19027/19325/22318/56494/53612/68581/18570/107767/67295/11750/24056/20972/74006/11773/20983/66237/105853/53611/84095/20617/75734/18484/72160/20980/240756/58244/12847/53330/14417/30931/68365/77038/76161/228960/229706/54418/12757/20404/73094/14664/13858/67898/100226/22784/56334/56041/12492/22241/77407/19894/54161/67602/22317/140919/18550/20977/16783/11765/19339/213827/20255/14800/217030/71770/20979/219024/12314/381677/217887/11980/22348/232023/12876/64051/233489/235415/107746/21821/20927/56807/52850/67774/67300/59021/74325/216549/75209/195040/20955/64176/19342/64011/27062/59042/72003/106572/94245/11771/56447/60510/15893/16561/20661/229521/72961/19326/66913/19349/231570",141
"GO:0098563","GO:0098563","intrinsic component of synaptic vesicle membrane","50/4843","64/23436",9.78859783873732e-23,2.50115551672564e-21,1.04459084014112e-21,"14395/19344/13002/12725/20907/19280/19345/11975/19341/53331/19027/19325/22318/107767/67295/20972/66237/105853/72160/20980/58244/53330/68365/228960/229706/14664/100226/22784/77407/140919/20977/16783/19339/20979/11980/22348/64051/235415/56807/59021/75209/20955/64176/19342/72003/60510/229521/72961/19326/19349",50
"GO:0012506","GO:0012506","vesicle membrane","146/4843","332/23436",4.90484368024014e-22,1.21149638901931e-20,5.05973348066878e-21,"21823/14395/19344/13002/13855/12313/68137/11772/20527/109552/12725/11769/52551/53420/20974/20907/12048/28240/20965/67826/19280/109711/16784/66884/20692/19345/11975/12315/19341/53331/216344/18197/66397/19027/19325/22318/56494/53612/68581/18570/107767/67295/11750/24056/20972/74006/11773/20983/66237/105853/53611/84095/20617/75734/18484/72160/20980/240756/58244/12847/53330/14417/30931/68365/77038/76161/228960/229706/54418/12757/20404/73094/14664/13858/67898/100226/22784/18125/56334/56041/12492/11938/22241/77407/19894/54161/67602/22317/140919/18550/20977/16783/11765/19339/213827/20255/14800/217030/71770/20979/219024/12314/381677/217887/11980/22348/232023/12876/64051/233489/235415/107746/21821/20927/56807/72993/52850/67774/67300/59021/74325/216549/75209/195040/20955/64176/19342/64011/27062/59042/72003/106572/94245/14784/11771/56447/60510/15893/16561/20661/229521/72961/19326/66913/19349/231570",146
"GO:0005769","GO:0005769","early endosome","123/4843","263/23436",1.60163035530809e-21,3.82841320413967e-20,1.59891111871164e-20,"19344/234852/320634/11858/19353/19376/12728/12725/26395/18016/19165/11972/76686/22088/226548/19345/66530/54198/19164/53331/30930/216344/19324/18197/14799/217463/104799/53612/67819/17237/22042/69150/11820/16004/28006/69024/11757/84095/18186/15510/70827/13838/72160/58244/29809/68365/68112/76161/70612/84092/74718/19246/11981/16396/76742/20404/13858/76580/18196/266781/77573/140919/18550/18220/54645/22224/234664/116733/69091/102607/23821/16835/56440/67095/270190/240055/230597/17918/69470/231440/11554/100502698/20439/227325/20437/54673/231125/100017/65112/72543/18673/231876/233489/66797/107746/72993/108911/218035/72296/110351/101490/81907/21968/11845/55988/20660/52055/66700/11852/18212/106572/14251/236792/26417/26413/15289/20661/109905/73122/69368/433485/320119/66914",123
"GO:0099055","GO:0099055","integral component of postsynaptic membrane","91/4843","169/23436",1.65740807195051e-21,3.8379355666104e-20,1.60288806958372e-20,"14395/13642/53623/14809/108069/12725/232370/14394/19280/260297/14816/20503/11540/12330/14399/432530/68585/14799/319504/13488/72555/20273/108068/58226/12558/54393/12794/66082/12565/16412/18186/14802/13838/14810/99738/99633/14664/14397/21366/14812/19277/11941/110891/80749/245537/14396/54725/64085/29873/12669/19268/14402/14800/219228/238205/269060/245450/17967/242443/242425/65945/11496/56543/14803/11539/216028/229791/225875/269994/272381/16485/108071/192198/246317/241568/12288/216856/331461/81905/20541/110886/16502/14811/18213/74342/16504/66673/192167/54376/76965/110893",91
"GO:0005681","GO:0005681","spliceosomal complex","97/4843","191/23436",2.04599109774384e-20,4.59418001038845e-19,1.91872849357796e-19,"66492/67465/20641/27886/66070/53379/68183/27756/59013/68988/67178/70616/53817/72654/69878/67332/20222/13207/192159/67684/66354/15387/22380/18458/54614/71702/68816/66978/225131/28000/319322/22668/21681/192170/81898/227707/11800/17876/20638/19383/56417/74200/56195/74255/22608/51796/100336/19744/13204/192196/66441/22185/68981/19655/209416/19652/22184/14300/78651/83486/218543/20382/67678/70312/66094/328110/19656/66055/60365/231889/67229/51810/66801/78372/98758/22183/76522/12696/15382/100034361/28035/68011/229279/76936/15381/20826/20637/230596/67471/67532/107701/66585/66125/192160/233073/20643/20646",97
"GO:0000151","GO:0000151","ubiquitin ligase complex","127/4843","283/23436",2.95427276187908e-20,6.43857681338941e-19,2.68902845818096e-19,"330171/71538/69754/68477/50868/26554/58799/70238/22209/23989/21927/22658/216080/52717/71902/56371/103583/22210/108089/67279/72194/20338/18570/28077/50789/30945/223499/67731/67819/56438/67841/224023/140499/50758/224826/52563/13194/76073/74126/66156/12234/68431/23806/30951/27418/214931/240756/19821/98193/74106/226541/68975/76425/16396/54124/109331/68970/29864/67898/75234/54383/63958/52323/76580/72399/59008/26965/80283/108098/233877/99375/77113/23802/17999/67263/72844/69587/22346/414872/69010/70611/242418/21402/67455/20437/212123/277854/69957/66515/69790/226757/22195/56424/242960/383295/12418/321006/13619/13803/245404/233805/320808/71833/19823/107976/224619/76454/67673/66349/20747/50755/140630/56736/75785/23807/66440/69837/242521/72330/66498/93765/66105/59003/67923/58230/56550/56771",127
"GO:0042734","GO:0042734","presynaptic membrane","99/4843","198/23436",3.54129708668691e-20,7.4974318321e-19,3.13125216086e-19,"13642/235072/53623/14809/108069/20511/94332/12387/20907/19165/330814/19280/226548/12289/14816/67972/19164/11540/12330/14399/14799/13488/52882/11514/24050/105782/13383/74006/20273/108068/11423/58226/12558/54393/54525/319924/84095/12565/23792/13838/20910/16519/14810/20614/241727/99738/19266/12757/14664/14812/11941/56216/20977/67043/320707/234267/58235/54725/12669/18190/14800/12286/18717/13854/219228/268345/20979/66340/11785/116838/16524/18673/233489/17967/235415/242425/12293/238988/232975/230868/116837/11539/69017/67300/74325/17357/16485/12288/383348/12805/110886/16502/14811/16504/16531/268934/18191/229521/110876",99
"GO:0044306","GO:0044306","neuron projection terminus","101/4843","205/23436",5.85939768191426e-20,1.20605935619402e-18,5.03702607743506e-19,"21823/235072/53623/109552/14809/12725/11769/11789/76709/15114/216963/11972/13982/11776/19052/13385/22318/13488/15387/15165/12934/16443/20975/11516/20983/54525/53611/101513/14718/108100/12890/20617/14802/19275/13838/14645/14810/11747/18645/99738/15168/12307/66146/16498/67808/22223/18125/11461/109648/14812/16202/20977/19339/18667/56294/12424/12217/12669/23980/14225/12889/14402/14800/207777/104069/16467/66860/268345/20979/16526/22348/16494/235415/23969/238988/232975/26431/11539/69017/18619/16485/12064/56526/18750/18751/18212/269774/16502/14811/19941/26875/16504/11465/16531/268934/229521/14415/18951/18752/56461/231570",101
"GO:0005874","GO:0005874","microtubule","164/4843","420/23436",2.89691590110872e-18,5.80166130465288e-17,2.4230249642275e-17,"12462/22154/13726/13163/21844/99412/74764/26554/53869/26395/11789/17978/66411/16573/12799/12464/56455/215690/16560/67971/64383/17756/22680/17762/66884/56486/83431/270058/106628/71924/260315/68097/16570/18472/16562/16593/72948/12934/319613/54152/319953/16564/224023/13383/74006/56637/13548/104015/22143/380969/20975/66648/212307/73242/52004/16594/56350/104318/108100/69654/74237/12469/29819/22145/54354/269152/16579/16574/18286/227634/13427/320554/17754/51885/66296/241727/16569/13589/66734/28146/16800/70762/53598/77963/11426/16559/18221/16498/13542/100732/231858/77521/15505/57436/14228/110891/232944/109359/20866/14168/67117/13193/16582/14894/67443/13191/17758/76499/213582/12461/68142/217310/17918/103733/76478/234663/74256/70892/67501/83679/69957/225362/51810/99512/75786/72205/108911/208158/72296/231912/71653/21371/213539/105000/69556/103768/73710/110380/67300/67068/102747/237868/51791/17755/20541/17760/211660/606496/22151/53860/22070/665775/22152/22153/16561/269713/76707/67809/22142/217882/99371/16572/109815/110893",164
"GO:0098982","GO:0098982","GABA-ergic synapse","61/4843","103/23436",1.39444589826881e-17,2.71916950162417e-16,1.13564291991975e-16,"14395/12034/12725/15114/232370/14394/216963/12261/67972/14399/13488/14409/54393/54525/66082/236915/229706/14658/12307/14397/14400/21366/111173/19277/11941/18479/13017/245537/14396/320707/54126/12554/29873/12217/14402/219228/238205/245450/116838/22348/64051/18673/242425/13138/65945/50791/238988/56543/116837/225875/14432/13640/18795/216856/110886/52398/14251/74342/211323/18191/76965",61
"GO:0035770","GO:0035770","ribonucleoprotein granule","98/4843","209/23436",1.5603099990513e-17,2.96458899819747e-16,1.23814072799213e-16,"13205/16211/22154/19353/19182/208198/53379/27756/16549/107951/15388/19166/18412/17762/27041/69125/19878/80913/16570/78455/26443/15387/28114/18458/15499/13682/207214/12457/70640/217351/29819/22218/58184/16589/53872/14391/14359/56758/13684/269523/108079/80912/22608/214150/19181/12753/23881/11461/19988/21843/54633/18983/78651/69305/13209/26441/72831/233871/217980/67678/226180/232791/234699/234594/239528/104721/73158/68564/20853/51810/213541/15568/381305/236511/73826/12696/225929/216197/213988/227331/23983/233833/68011/229279/192173/17060/67070/11837/21969/21841/67710/22142/16572/66118/18861/58521/64009/233033",98
"GO:0031984","GO:0031984","organelle subcompartment","128/4843","305/23436",1.84596860818833e-17,3.41965684666888e-16,1.42819676528255e-16,"360013/320634/16211/19353/13726/27061/67091/19376/99412/20340/53869/11769/13476/17113/268859/11764/53334/76686/70231/57437/16784/68299/75869/319740/216344/11776/18197/68585/19325/12874/22318/78232/73991/107767/73739/67581/20440/70028/19328/16004/66310/11777/76303/84095/107338/67588/54399/18484/58244/53330/226541/76899/68365/76969/77038/20614/69065/70612/228960/14683/11981/67549/56374/26394/18196/56041/12704/20167/18550/19346/18220/76932/20866/11765/56453/23821/60409/71764/74766/235574/12217/74241/245860/54371/76499/211499/18195/217310/14824/56208/18554/19347/75423/226407/380752/103534/76295/217887/11980/70297/30052/21821/56807/217695/217664/66460/229593/74325/76510/11840/20660/216549/20955/52250/330671/22134/106572/140904/26875/11775/15893/56367/11778/14964/19330/99371/108148/56214",128
"GO:0098800","GO:0098800","inner mitochondrial membrane protein complex","70/4843","128/23436",2.33371568212818e-17,4.21776419623653e-16,1.7615209513368e-16,"12858/66925/11950/69875/66043/11951/215999/67680/226646/53600/17991/54405/228033/66414/56322/70257/66945/66148/67130/69029/68194/100042503/11957/28080/68202/78330/69597/67264/11947/11946/11949/227197/66495/67273/68375/69702/66046/66928/595136/17992/68197/70316/67003/104130/21855/12857/66091/67184/17995/66694/57423/27425/12861/66416/66541/22272/69773/103172/433771/76614/66349/66052/66152/225887/21854/67942/66576/66477/107197/68316",70
"GO:0030285","GO:0030285","integral component of synaptic vesicle membrane","36/4843","45/23436",2.398106351203e-17,4.23094477676529e-16,1.76702573246537e-16,"14395/12725/20907/19280/11975/53331/19027/22318/107767/20972/66237/105853/72160/20980/58244/53330/228960/229706/14664/100226/22784/140919/20977/16783/20979/11980/22348/64051/56807/75209/20955/64176/72003/60510/229521/72961",36
"GO:0099634","GO:0099634","postsynaptic specialization membrane","72/4843","134/23436",2.98662389846292e-17,5.14671699711867e-16,2.14949186327564e-16,"14395/53310/13642/53623/21844/19158/14809/232370/14394/19280/50997/14816/20503/14399/432530/68585/14799/319504/13385/52882/72555/105782/11838/13383/20273/12558/12794/245684/14802/14810/14397/14812/19277/11941/80749/245537/14396/64085/12669/19268/14402/14800/238205/242443/65945/23969/11496/56543/14803/50849/216028/229791/225875/269994/272381/226016/108071/192198/246317/241568/216856/331461/23859/81905/110886/14811/53324/74342/66673/192167/54376/76965",72
"GO:0043198","GO:0043198","dendritic shaft","46/4843","67/23436",3.14927142455355e-17,5.30365937635041e-16,2.21503779621709e-16,"53310/53623/19088/20511/76709/12387/26556/17756/50997/57138/19164/14799/238276/13488/52882/15165/319984/56637/56724/54393/110355/12794/108100/29819/13838/72978/17754/16800/16202/14800/18195/170835/56320/211134/14745/228880/320129/65079/108071/12288/216856/20541/268934/192167/240057/433485",46
"GO:0098839","GO:0098839","postsynaptic density membrane","57/4843","95/23436",6.88789750614047e-17,1.1342071226778e-15,4.73694003931064e-16,"53310/13642/53623/21844/14809/232370/19280/50997/14816/20503/432530/68585/14799/319504/13385/52882/72555/105782/11838/13383/20273/12794/245684/14802/14810/14812/19277/11941/80749/64085/12669/19268/14800/238205/242443/65945/23969/11496/14803/50849/216028/229791/225875/269994/272381/226016/108071/192198/246317/241568/331461/23859/81905/14811/66673/54376/76965",57
"GO:0010008","GO:0010008","endosome membrane","96/4843","207/23436",8.239719482476e-17,1.32731133402494e-15,5.54342683718065e-16,"234852/19353/22201/17274/76205/66626/23790/68942/20479/76686/22088/22365/16784/23970/11749/319740/66530/54198/53331/30930/216344/11776/18197/17775/56494/53612/107767/22042/69150/19328/57440/53611/84095/66082/13838/72160/53330/228359/76161/269338/98878/84092/74718/67123/69582/18196/266781/77407/66508/54645/67028/16783/52348/116733/102607/16835/56440/270190/27008/105513/230597/18717/219024/74012/215445/73728/231125/71982/65112/75608/72543/56807/72993/108911/218035/81907/11845/226016/268706/70772/78618/72065/66096/20955/76108/66700/11852/330192/433485/19326/28084/19349/67739/56692/56214/66914",96
"GO:0036464","GO:0036464","cytoplasmic ribonucleoprotein granule","93/4843","198/23436",9.00038474233643e-17,1.41899682852581e-15,5.92634516068737e-16,"13205/16211/22154/19353/19182/208198/53379/27756/16549/107951/19166/18412/17762/27041/69125/19878/80913/16570/78455/26443/15387/28114/18458/13682/207214/12457/70640/217351/29819/58184/16589/53872/14391/14359/56758/13684/269523/108079/80912/22608/214150/19181/12753/23881/11461/19988/21843/54633/18983/78651/69305/13209/26441/233871/217980/67678/226180/232791/234699/234594/239528/104721/73158/68564/20853/51810/213541/15568/381305/236511/73826/12696/225929/216197/213988/227331/23983/233833/68011/192173/17060/67070/11837/21969/21841/67710/22142/16572/66118/18861/58521/64009/233033",93
"GO:0060076","GO:0060076","excitatory synapse","49/4843","76/23436",1.54768733252825e-16,2.38924231959049e-15,9.97851043340584e-16,"16400/53623/12308/94332/26556/18643/20503/14799/13385/238276/11514/104015/20273/108100/74117/16519/14810/18578/14664/14812/11941/140919/20977/245537/320707/12404/12217/19268/19058/56320/20979/16524/243961/233489/192198/246317/216856/18212/14811/235106/74342/26875/268934/192167/54376/20743/229521/72961/433485",49
"GO:0000139","GO:0000139","Golgi membrane","105/4843","239/23436",3.30435862172558e-16,4.99699946673195e-15,2.08696334003721e-15,"19353/27061/99412/68137/20340/66366/74763/12540/14421/17156/53334/76686/56398/21766/70231/213819/57437/22365/58246/216344/19324/18197/17308/56494/104001/107767/67630/75965/74102/74006/20440/19328/21356/65113/76303/76308/68090/19719/13106/54399/224624/59041/74117/58244/76969/67231/14683/19338/67549/24060/22234/246179/230101/27096/67830/18196/56041/77407/29867/73178/54161/67456/18550/19346/18220/76932/19337/22232/93739/235574/74241/67843/54371/211499/22021/217310/26877/18554/214505/208884/230815/217887/65112/209462/140481/56807/70361/13048/217664/18754/66460/59021/11840/216549/330671/106572/140904/15893/223255/20743/99371/66913/68316/66191/56214",105
